"id_cliente";"n_polizas_tomador_ahorro";"n_polizas_tomador_autos";"n_polizas_tomador_jubilacion";"n_polizas_tomador_jubilacion_golf";"n_polizas_tomador_no_vida";"n_polizas_tomador_rc";"n_polizas_tomador_rentas";"n_polizas_tomador_riesgo_tomador";"n_polizas_tomador_vida_riesgo";"n_polizas_tomador_vida_riesgo_pm";"n_polizas_tomador_no_vida"
21446;0;0;0;0;1;0;0;0;0;0;1
21447;2;0;0;1;0;0;0;0;0;0;0
21448;0;3;0;0;0;0;0;0;0;0;0
21449;0;0;0;0;1;0;0;0;0;0;1
21450;0;0;0;0;1;0;0;0;0;0;1
21451;1;0;0;1;0;0;0;0;0;0;0
21452;3;0;1;1;1;0;1;0;0;0;1
21453;7;0;1;2;1;0;2;0;0;0;1
21454;3;0;0;0;0;0;0;0;0;0;0
21455;1;0;0;0;0;0;0;0;0;0;0
21456;0;1;0;0;0;0;0;0;0;0;0
21457;0;0;0;0;1;0;0;0;0;0;1
21458;0;0;0;0;1;0;0;0;0;0;1
21459;1;0;0;0;0;0;0;0;0;0;0
21460;1;0;0;0;0;0;0;0;0;0;0
21461;1;0;0;0;2;0;0;0;0;0;2
21462;0;0;0;0;0;0;0;0;0;0;0
21463;3;0;0;1;0;0;0;0;0;0;0
21464;1;0;0;0;1;0;0;0;0;0;1
21465;1;0;0;0;0;0;0;0;0;0;0
21466;1;0;0;0;0;0;0;0;0;0;0
21467;2;0;0;0;0;0;0;0;0;0;0
21468;1;0;0;0;2;0;0;0;0;0;2
21469;0;0;0;0;1;0;0;0;0;0;1
21470;1;0;0;0;0;0;0;0;0;0;0
21471;0;0;0;0;1;0;0;0;0;0;1
21472;0;3;0;0;0;0;0;0;0;0;0
21473;1;0;0;0;0;0;0;0;0;0;0
21474;0;0;0;0;1;0;0;0;0;0;1
21475;0;0;0;0;0;0;0;0;0;0;0
21476;2;0;0;0;0;0;0;1;0;0;0
21477;0;0;0;0;1;0;0;0;0;0;1
21478;1;0;0;0;0;0;0;0;0;0;0
21479;0;1;0;0;0;0;0;0;0;0;0
21480;0;0;1;0;0;0;0;0;0;0;0
21481;0;0;0;0;1;0;0;0;0;0;1
21482;2;0;0;0;0;0;0;0;0;0;0
21483;0;0;0;0;1;0;0;0;0;0;1
21484;0;1;0;0;0;0;0;0;0;0;0
21485;3;0;0;0;0;0;1;0;0;0;0
21486;4;0;0;0;0;0;0;0;0;0;0
21487;2;0;0;0;0;0;0;0;0;0;0
21488;2;0;0;0;0;0;0;0;0;0;0
21489;5;0;0;0;1;0;1;2;0;0;1
21490;1;0;0;0;0;0;0;0;0;0;0
21491;0;1;0;0;0;0;0;0;0;0;0
21492;4;0;0;0;1;0;0;0;0;0;1
21493;1;0;0;0;0;0;0;0;0;0;0
21494;0;1;0;0;0;0;0;0;0;0;0
21495;0;1;0;0;0;0;0;0;0;0;0
21496;3;0;0;0;0;0;0;0;0;0;0
21497;1;0;0;0;0;0;0;0;0;0;0
21498;0;1;0;0;0;0;0;0;0;0;0
21499;1;0;0;0;0;0;1;0;0;0;0
21500;4;0;0;0;0;0;0;0;0;1;0
21501;0;1;0;0;0;0;0;0;0;0;0
21502;2;0;1;0;0;0;0;0;0;0;0
21503;2;0;0;0;1;0;1;0;0;0;1
21504;1;0;0;0;0;0;0;0;0;0;0
21505;0;0;1;0;0;0;0;0;0;1;0
21506;5;0;0;0;0;0;0;0;0;0;0
21507;2;0;0;0;0;0;0;0;0;0;0
21508;0;2;0;0;1;0;0;0;0;0;1
21509;2;0;1;3;3;0;0;0;0;0;3
21510;0;0;0;0;1;0;0;0;0;0;1
21511;0;0;0;0;1;0;0;0;0;0;1
21512;2;0;0;0;1;0;0;0;0;0;1
21513;1;0;0;0;0;0;0;0;0;0;0
21514;0;0;0;0;1;0;0;0;0;0;1
21515;1;0;0;0;0;0;0;0;0;0;0
21516;5;0;0;0;1;0;1;0;0;0;1
21517;0;1;0;0;0;0;0;0;0;0;0
21518;2;0;0;0;1;0;0;0;0;0;1
21519;1;0;0;0;0;0;0;0;0;0;0
21520;1;0;0;0;0;0;1;0;0;0;0
21521;1;0;0;0;0;0;0;0;0;0;0
21522;0;0;0;0;0;0;0;0;0;0;0
21523;0;0;0;0;1;0;0;0;0;0;1
21524;0;0;0;0;1;0;0;0;0;0;1
21525;0;0;0;0;3;0;0;0;0;0;3
21526;0;0;0;0;1;0;0;0;0;0;1
21527;5;0;0;0;3;0;0;0;0;0;3
21528;0;0;0;0;1;0;0;0;0;0;1
21529;2;0;0;0;0;0;1;0;0;0;0
21530;1;0;0;0;2;0;0;0;0;1;2
21531;2;0;0;1;0;0;0;0;0;0;0
21532;0;0;0;0;1;0;0;0;0;0;1
21533;0;1;0;0;0;0;0;0;0;0;0
21534;0;0;0;0;1;0;0;0;0;0;1
21535;2;0;0;0;0;0;0;0;0;0;0
21536;5;0;0;0;2;0;0;0;0;0;2
21537;0;0;0;0;1;0;0;0;0;0;1
21538;0;0;0;0;1;0;0;0;0;0;1
21539;0;0;0;0;2;0;0;0;0;0;2
21540;0;0;0;0;2;0;0;1;0;0;2
21541;0;1;0;0;0;0;0;0;0;0;0
21542;0;0;0;0;1;0;0;0;0;0;1
21543;3;0;0;0;0;0;0;0;0;0;0
21544;0;0;0;0;1;0;0;0;0;0;1
21545;0;0;0;0;1;0;0;0;0;0;1
21546;0;0;1;0;1;0;2;0;0;0;1
21547;0;0;1;0;0;0;0;0;0;0;0
21548;1;0;0;0;1;0;0;0;0;0;1
21549;1;0;0;0;0;0;0;0;0;0;0
21550;0;0;0;0;0;0;0;0;0;0;0
21551;3;0;0;1;0;0;0;0;0;1;0
21552;0;2;0;0;0;0;0;0;0;0;0
21553;1;0;0;0;1;0;0;0;0;0;1
21554;1;0;0;0;0;0;0;0;0;0;0
21555;0;10;0;0;0;0;0;0;0;0;0
21556;6;0;0;0;0;0;0;0;0;0;0
21557;1;0;0;0;0;0;0;0;0;0;0
21558;0;0;0;0;1;0;0;0;0;0;1
21559;0;1;0;0;0;0;0;0;0;0;0
21560;0;0;0;1;0;0;0;0;0;0;0
21561;1;0;0;0;0;0;0;0;0;0;0
21562;3;0;0;0;0;0;0;0;0;0;0
21563;0;0;0;0;0;0;0;1;0;0;0
21564;2;0;0;0;1;0;0;0;0;0;1
21565;0;0;0;0;1;0;0;0;0;0;1
21566;1;0;1;1;1;0;0;0;0;0;1
21567;1;0;0;0;1;0;0;0;0;0;1
21568;0;0;0;0;2;0;0;0;0;0;2
21569;7;0;0;0;2;0;0;0;0;0;2
21570;0;0;0;0;2;0;0;0;0;0;2
21571;0;0;0;0;1;0;0;0;0;0;1
21572;1;0;0;0;0;0;0;1;0;0;0
21573;0;0;0;0;1;0;0;0;0;0;1
21574;0;0;0;0;1;0;0;0;0;0;1
21575;3;0;0;0;0;0;0;0;0;0;0
21576;0;4;0;0;0;0;0;0;0;0;0
21577;2;0;0;0;0;0;0;0;0;1;0
21578;3;0;0;0;1;0;0;0;0;0;1
21579;0;0;0;1;0;0;0;0;0;0;0
21580;1;0;0;1;0;0;0;0;0;0;0
21581;5;0;0;0;3;0;1;0;0;0;3
21582;0;0;0;0;0;0;1;0;0;0;0
21583;0;0;0;0;1;0;0;0;0;0;1
21584;2;0;0;0;0;0;0;0;0;0;0
21585;0;2;0;0;0;0;0;0;0;0;0
21586;1;0;0;0;0;0;0;0;0;0;0
21587;6;0;1;0;3;0;0;0;0;0;3
21588;2;0;0;0;1;0;0;0;0;0;1
21589;0;0;0;0;1;0;0;0;0;0;1
21590;1;0;0;0;1;0;0;0;0;0;1
21591;0;0;0;0;1;0;0;0;0;0;1
21592;2;0;0;0;0;0;0;0;0;0;0
21593;0;0;0;0;0;0;0;0;0;1;0
21594;0;0;0;0;1;0;0;0;0;0;1
21595;0;0;0;0;1;0;0;0;0;0;1
21596;2;0;0;1;1;0;0;0;0;0;1
21597;3;0;0;0;2;0;0;0;0;0;2
21598;5;0;0;0;0;0;0;0;0;0;0
21599;0;0;0;0;1;0;0;0;0;0;1
21600;2;0;0;0;0;0;0;0;0;0;0
21601;1;0;0;0;0;0;0;0;0;0;0
21602;1;0;0;0;0;0;0;0;0;0;0
21603;1;0;0;0;1;0;0;0;0;0;1
21604;6;0;0;0;2;0;0;1;0;0;2
21605;2;0;0;0;0;0;0;0;0;0;0
21606;2;0;0;0;0;0;0;0;0;1;0
21607;3;0;0;0;1;0;1;0;0;0;1
21608;1;0;0;0;0;0;0;0;0;0;0
21609;0;0;0;0;1;0;0;0;0;0;1
21610;0;0;0;0;2;0;0;0;0;0;2
21611;1;0;0;0;0;0;0;0;0;0;0
21612;2;0;0;0;0;0;0;0;0;0;0
21613;0;0;2;0;0;0;0;0;0;0;0
21614;0;0;0;0;1;0;0;0;0;0;1
21615;1;0;0;1;0;0;0;2;0;0;0
21616;0;0;0;1;0;0;0;0;0;0;0
21617;0;0;0;0;2;0;0;0;0;0;2
21618;0;0;0;0;1;0;0;0;0;0;1
21619;1;0;0;0;0;0;0;0;0;0;0
21620;0;0;0;0;1;0;0;0;0;0;1
21621;0;0;0;0;2;0;0;0;0;0;2
21622;1;0;0;0;0;0;0;0;0;0;0
21623;0;0;0;0;1;0;0;0;0;0;1
21624;0;0;0;0;1;0;0;0;0;0;1
21625;1;0;0;0;0;0;0;0;0;0;0
21626;0;0;0;0;1;0;0;0;0;0;1
21627;0;0;0;0;0;0;0;0;1;0;0
21628;1;0;0;0;0;0;0;0;0;0;0
21629;0;0;0;0;1;0;0;0;0;0;1
21630;3;0;0;0;1;0;0;0;0;0;1
21631;2;0;0;0;0;0;0;0;0;0;0
21632;3;0;0;0;0;0;0;0;0;0;0
21633;0;0;0;0;1;0;0;0;0;0;1
21634;4;0;0;0;0;0;0;0;0;0;0
21635;0;0;0;0;1;0;0;0;0;0;1
21636;2;0;0;0;2;0;0;0;0;0;2
21637;0;0;0;0;1;0;0;0;0;0;1
21638;0;3;0;0;1;0;0;0;0;0;1
21639;3;0;0;0;0;0;0;0;0;0;0
21640;3;0;0;0;0;0;0;0;0;0;0
21641;2;0;0;0;0;0;0;0;0;0;0
21642;2;0;0;0;1;0;0;1;0;0;1
21643;0;0;0;0;1;0;0;0;0;0;1
21644;0;2;0;0;1;0;0;0;0;0;1
21645;0;0;0;0;1;0;0;0;0;0;1
21646;0;0;0;0;1;0;0;0;0;0;1
21647;1;0;0;0;0;0;0;0;0;0;0
21648;3;0;0;0;0;0;0;0;0;0;0
21649;1;0;0;0;0;0;0;0;0;0;0
21650;0;1;0;0;0;0;0;0;0;0;0
21651;1;2;0;0;1;0;0;0;0;0;1
21652;4;0;0;0;2;0;1;0;0;0;2
21653;2;0;0;0;0;0;0;0;0;0;0
21654;1;0;0;0;0;0;1;0;0;0;0
21655;0;0;0;0;2;0;0;0;0;0;2
21656;0;1;0;0;0;0;0;0;0;0;0
21657;1;0;0;0;0;0;0;0;0;0;0
21658;4;0;0;0;0;0;1;1;0;0;0
21659;0;3;0;0;0;0;0;0;0;0;0
21660;2;0;0;0;2;0;0;0;0;0;2
21661;0;0;0;0;1;0;0;0;0;0;1
21662;1;0;0;0;0;0;0;0;0;0;0
21663;0;0;0;0;1;0;0;0;0;0;1
21664;0;0;0;1;0;0;0;0;0;0;0
21665;0;0;0;0;0;0;0;0;0;0;0
21666;1;0;0;0;0;0;0;0;0;0;0
21667;2;0;0;0;1;0;0;0;0;0;1
21668;0;0;0;1;0;0;0;0;0;0;0
21669;0;1;0;0;0;0;0;0;0;0;0
21670;1;0;0;0;0;0;0;0;0;0;0
21671;1;0;0;0;0;0;0;0;0;1;0
21672;3;0;1;1;0;0;1;0;0;0;0
21673;0;0;0;0;1;0;0;0;0;0;1
21674;0;3;0;0;0;0;0;0;0;0;0
21675;1;0;0;0;0;0;0;0;0;0;0
21676;0;0;0;0;1;0;0;0;0;0;1
21677;0;0;0;0;1;0;0;0;0;0;1
21678;0;1;0;0;0;0;0;0;0;0;0
21679;6;0;0;1;2;0;2;1;0;0;2
21680;0;2;0;0;0;0;0;0;0;0;0
21681;0;0;0;0;1;0;0;0;0;0;1
21682;2;0;0;0;0;0;0;0;0;0;0
21683;0;0;0;0;1;0;0;0;0;0;1
21684;0;0;0;2;0;0;0;0;0;0;0
21685;0;0;0;0;1;0;0;0;0;0;1
21686;0;4;0;0;0;0;0;0;0;0;0
21687;0;3;0;0;0;0;0;0;0;0;0
21688;2;0;0;0;0;0;0;0;0;0;0
21689;1;0;0;0;0;0;0;0;0;0;0
21690;9;0;1;1;0;0;1;1;0;0;0
21691;1;0;0;0;0;0;0;0;0;0;0
21692;0;0;0;0;0;0;0;0;0;0;0
21693;3;0;0;0;0;0;0;1;0;0;0
21694;1;0;0;0;2;0;0;0;0;0;2
21695;4;0;0;0;0;0;1;0;0;1;0
21696;2;0;1;0;0;0;0;0;0;0;0
21697;3;0;0;0;0;0;0;0;0;1;0
21698;2;0;0;0;0;0;0;0;0;0;0
21699;0;0;0;0;1;0;0;0;0;1;1
21700;0;0;0;0;1;0;0;0;0;0;1
21701;0;1;0;0;1;0;0;0;0;0;1
21702;0;0;0;0;1;0;0;0;0;0;1
21703;2;0;0;0;0;0;0;0;0;0;0
21704;2;0;0;0;1;0;0;0;0;0;1
21705;0;0;0;0;1;0;0;0;0;0;1
21706;1;0;0;0;0;0;0;0;0;0;0
21707;5;0;0;0;1;0;0;0;0;1;1
21708;0;0;0;0;1;0;0;0;0;0;1
21709;1;0;0;0;1;0;0;0;0;0;1
21710;2;0;0;0;1;0;1;0;0;2;1
21711;2;0;0;0;2;0;0;0;0;0;2
21712;0;1;0;0;0;0;0;0;0;0;0
21713;0;2;0;0;0;0;0;0;0;0;0
21714;2;0;0;0;0;0;0;0;0;0;0
21715;0;0;0;0;1;0;0;0;0;0;1
21716;0;0;0;0;2;0;0;0;0;0;2
21717;3;0;0;0;0;0;0;0;0;0;0
21718;4;0;1;0;2;0;0;0;0;1;2
21719;0;0;0;0;1;0;0;0;0;0;1
21720;0;0;0;0;1;0;0;0;0;0;1
21721;0;0;0;0;1;0;0;0;0;0;1
21722;3;0;0;0;1;0;0;1;0;1;1
21723;4;0;0;0;0;0;0;0;0;0;0
21724;2;0;0;0;0;0;0;0;0;1;0
21725;11;0;0;0;1;0;0;0;0;0;1
21726;0;0;0;0;1;0;0;0;0;0;1
21727;1;0;0;0;0;0;0;0;0;0;0
21728;0;0;0;0;1;0;0;0;0;0;1
21729;0;4;0;0;0;0;0;0;0;0;0
21730;1;0;0;0;0;0;0;0;0;0;0
21731;0;0;0;0;1;0;0;0;0;0;1
21732;1;0;0;0;1;0;0;0;0;2;1
21733;2;0;0;0;0;0;0;0;0;0;0
21734;0;1;0;0;0;0;0;0;0;0;0
21735;0;1;0;0;0;0;0;0;0;0;0
21736;6;0;0;0;0;0;1;0;0;0;0
21737;1;0;0;0;0;0;0;0;0;0;0
21738;5;0;0;0;1;0;0;0;0;1;1
21739;1;0;0;0;1;0;0;0;0;0;1
21740;0;4;0;0;0;0;0;0;0;0;0
21741;1;0;0;0;0;0;0;0;0;0;0
21742;4;0;0;0;1;0;0;0;0;0;1
21743;0;0;0;0;1;0;0;0;0;0;1
21744;0;0;0;0;0;0;0;0;0;0;0
21745;1;0;0;0;0;0;0;0;0;0;0
21746;0;0;0;0;1;0;0;0;0;0;1
21747;0;0;0;0;1;0;0;0;0;0;1
21748;1;0;0;0;0;0;0;0;0;0;0
21749;1;0;0;0;2;0;0;1;0;0;2
21750;2;0;0;0;1;0;0;0;0;0;1
21751;0;0;0;0;1;0;0;0;0;0;1
21752;0;0;0;0;2;0;0;0;0;0;2
21753;0;0;0;0;1;0;0;0;0;0;1
21754;0;0;0;0;1;0;0;0;0;0;1
21755;0;0;0;0;1;0;0;0;0;0;1
21756;0;0;0;0;0;0;0;0;0;1;0
21757;0;0;0;0;3;0;0;0;0;0;3
21758;8;0;1;1;1;0;1;0;0;1;1
21759;0;0;0;0;1;0;0;0;0;0;1
21760;0;0;0;0;1;0;0;0;0;1;1
21761;0;2;0;0;0;0;0;0;0;0;0
21762;3;0;0;0;1;0;0;0;0;0;1
21763;0;0;0;0;1;0;0;0;0;0;1
21764;1;0;0;0;1;0;1;0;0;0;1
21765;2;0;0;0;0;0;0;0;0;0;0
21766;0;0;0;0;1;0;0;0;0;0;1
21767;0;2;0;0;0;0;0;0;0;0;0
21768;1;0;0;0;0;0;0;0;0;0;0
21769;4;0;0;0;1;0;0;0;0;0;1
21770;0;0;0;0;1;0;0;0;0;0;1
21771;0;0;0;0;1;0;0;0;0;0;1
21772;0;0;0;0;1;0;0;0;0;0;1
21773;0;0;0;0;1;0;0;0;0;0;1
21774;0;0;0;0;1;0;0;0;0;0;1
21775;0;0;0;0;1;0;0;0;0;0;1
21776;1;0;0;0;0;0;0;0;0;0;0
21777;4;0;0;0;0;0;0;0;0;0;0
21778;2;0;0;0;0;0;0;0;0;0;0
21779;1;0;0;0;0;0;0;0;0;0;0
21780;0;0;1;0;0;0;0;0;0;0;0
21781;0;0;0;0;1;0;0;0;0;0;1
21782;0;0;0;0;3;0;0;0;0;0;3
21783;2;0;0;0;0;0;0;0;0;0;0
21784;5;0;0;0;1;0;0;0;0;1;1
21785;2;0;0;0;0;0;0;0;0;0;0
21786;1;0;0;0;0;0;0;0;0;0;0
21787;1;0;0;0;0;0;0;0;0;0;0
21788;1;0;1;0;1;0;0;0;0;0;1
21789;3;0;0;0;0;0;0;0;0;1;0
21790;0;0;0;0;1;0;0;0;0;0;1
21791;2;0;0;0;0;0;0;0;0;0;0
21792;0;0;0;0;3;0;0;0;0;0;3
21793;0;0;0;0;1;0;0;0;0;0;1
21794;0;0;0;0;1;0;0;0;0;0;1
21795;3;0;0;0;0;0;0;0;0;0;0
21796;0;0;0;0;1;0;0;0;0;0;1
21797;3;0;0;0;1;0;0;0;0;1;1
21798;0;0;0;0;1;0;0;0;0;0;1
21799;0;0;0;0;1;0;0;0;0;0;1
21800;2;0;0;0;1;0;0;0;0;0;1
21801;0;0;0;0;1;0;0;0;0;0;1
21802;1;0;0;0;0;0;0;0;0;0;0
21803;0;0;1;0;1;1;0;0;0;0;1
21804;1;0;0;0;0;0;0;0;0;0;0
21805;0;0;0;0;1;0;0;0;0;0;1
21806;0;0;0;1;0;0;0;0;0;0;0
21807;3;0;0;0;0;0;0;0;0;0;0
21808;0;0;0;0;2;0;0;0;0;0;2
21809;1;0;0;0;0;0;0;0;0;0;0
21810;4;0;0;0;3;0;0;0;0;1;3
21811;1;0;0;0;0;0;0;0;0;0;0
21812;2;0;0;0;0;0;0;0;0;0;0
21813;0;4;0;0;1;0;0;0;0;0;1
21814;0;3;0;0;0;0;0;0;0;0;0
21815;3;0;1;1;1;0;0;0;0;0;1
21816;1;0;0;0;0;0;0;0;0;0;0
21817;0;0;0;0;1;0;0;0;0;0;1
21818;0;0;0;1;0;0;0;0;0;0;0
21819;0;0;0;0;1;0;0;0;0;0;1
21820;3;0;0;0;0;0;0;0;0;0;0
21821;3;0;0;0;2;0;0;0;0;1;2
21822;3;0;0;0;0;0;0;0;0;0;0
21823;2;0;0;0;1;0;0;0;0;0;1
21824;0;0;0;0;1;0;0;0;0;0;1
21825;0;0;0;0;1;0;0;0;0;0;1
21826;0;0;0;0;0;0;0;0;0;0;0
21827;3;0;0;0;0;0;0;0;0;0;0
21828;4;0;0;0;0;0;0;0;0;0;0
21829;0;0;0;0;1;0;0;0;0;0;1
21830;0;0;0;0;1;0;0;0;0;0;1
21831;2;0;0;0;0;0;0;0;0;0;0
21832;0;0;0;0;1;0;0;0;0;0;1
21833;3;0;0;0;0;0;1;0;0;0;0
21834;6;0;0;0;0;0;1;0;0;1;0
21835;0;0;0;0;1;0;0;0;0;0;1
21836;2;0;1;3;2;0;0;0;0;0;2
21837;2;0;0;0;0;0;0;0;0;2;0
21838;6;0;0;0;0;0;1;0;0;0;0
21839;0;0;0;0;1;0;0;0;0;0;1
21840;1;0;0;0;0;0;0;0;0;0;0
21841;0;0;0;0;1;0;0;0;0;0;1
21842;1;0;0;0;0;0;0;0;0;0;0
21843;1;0;0;0;0;0;0;0;0;0;0
21844;1;0;0;0;0;0;0;0;0;0;0
21845;1;0;0;0;0;0;0;0;0;0;0
21846;1;0;0;0;0;0;0;0;0;0;0
21847;1;0;0;0;0;0;0;0;0;0;0
21848;1;0;0;0;0;0;0;0;0;0;0
21849;0;0;0;0;1;0;0;0;0;0;1
21850;1;0;0;0;1;0;0;0;0;0;1
21851;4;0;1;1;0;0;0;0;0;0;0
21852;3;0;0;0;0;0;0;0;0;0;0
21853;0;0;0;1;0;0;0;0;0;1;0
21854;0;0;0;0;1;0;0;0;0;0;1
21855;1;0;0;0;0;0;0;0;0;0;0
21856;1;0;0;0;0;0;0;0;0;0;0
21857;0;7;0;0;0;0;0;0;0;0;0
21858;1;0;0;0;1;0;0;0;0;0;1
21859;2;0;0;0;0;0;0;0;0;0;0
21860;2;0;0;1;1;0;0;0;0;0;1
21861;6;0;1;1;0;0;0;4;0;0;0
21862;0;1;0;0;0;0;0;0;0;0;0
21863;0;0;0;0;1;0;0;0;0;0;1
21864;0;1;0;0;0;0;0;0;0;0;0
21865;3;0;0;0;2;0;0;0;0;0;2
21866;3;0;0;0;1;0;0;0;0;0;1
21867;0;0;0;0;1;0;0;0;0;0;1
21868;3;0;0;0;2;0;0;0;0;0;2
21869;6;0;0;0;0;0;0;0;0;0;0
21870;0;2;0;0;0;0;0;0;0;0;0
21871;1;0;0;0;0;0;0;0;0;0;0
21872;1;0;0;0;0;0;0;0;0;0;0
21873;2;0;0;0;0;0;0;0;0;0;0
21874;0;0;0;0;1;0;0;0;0;0;1
21875;0;0;0;0;1;0;0;0;0;0;1
21876;2;0;0;0;0;0;0;0;0;1;0
21877;1;0;0;0;0;0;0;0;0;0;0
21878;2;0;0;0;1;0;0;0;0;0;1
21879;0;0;0;0;1;0;0;0;0;0;1
21880;0;0;0;0;1;0;0;0;0;0;1
21881;0;0;0;0;0;0;0;0;0;0;0
21882;0;0;0;0;1;0;0;0;0;0;1
21883;0;1;0;0;0;0;0;0;0;0;0
21884;2;0;0;0;0;0;0;0;0;0;0
21885;2;0;0;0;0;0;0;0;0;1;0
21886;0;3;0;0;0;0;0;0;0;0;0
21887;2;0;0;0;0;0;0;0;0;0;0
21888;1;0;1;0;0;0;1;0;0;0;0
21889;0;0;0;0;1;0;0;0;0;0;1
21890;2;0;0;0;0;0;0;0;0;1;0
21891;0;0;0;0;1;0;0;0;0;0;1
21892;2;0;0;0;0;0;0;0;0;0;0
21893;0;0;0;0;1;0;0;0;0;0;1
21894;0;0;0;0;0;1;0;0;0;0;0
21895;1;0;1;1;0;0;0;0;0;0;0
21896;1;0;0;0;0;0;0;0;0;1;0
21897;1;0;0;0;3;0;0;0;0;0;3
21898;0;1;0;0;0;0;0;0;0;0;0
21899;0;0;0;0;1;0;0;0;0;0;1
21900;0;0;0;0;1;0;0;0;0;0;1
21901;1;0;0;0;0;0;0;0;0;0;0
21902;1;0;0;0;1;0;0;0;0;0;1
21903;0;0;0;0;1;0;0;0;0;0;1
21904;4;0;0;0;2;0;0;0;0;2;2
21905;0;0;0;0;1;0;0;0;0;0;1
21906;2;0;0;0;0;0;0;0;0;0;0
21907;2;0;0;0;1;0;0;2;0;0;1
21908;9;0;0;0;0;0;0;0;0;0;0
21909;4;0;0;0;1;0;0;0;0;0;1
21910;4;0;0;0;0;0;0;0;0;0;0
21911;0;0;0;0;1;0;0;0;0;0;1
21912;1;0;0;0;1;0;1;0;0;1;1
21913;2;0;0;0;0;0;0;0;0;0;0
21914;0;0;0;0;1;0;0;0;0;0;1
21915;0;0;0;0;2;0;0;0;0;0;2
21916;2;0;0;0;2;0;0;0;0;0;2
21917;0;0;0;0;1;0;0;0;0;0;1
21918;3;0;0;0;0;0;0;0;0;1;0
21919;1;0;0;0;0;0;0;0;0;0;0
21920;4;0;0;0;1;0;1;0;0;0;1
21921;0;0;0;0;0;0;0;0;0;0;0
21922;0;1;0;0;0;0;0;0;0;0;0
21923;1;0;0;0;1;0;0;0;0;0;1
21924;6;0;0;0;3;0;0;0;0;0;3
21925;1;0;0;0;0;0;0;0;0;0;0
21926;1;0;0;0;0;0;0;0;0;0;0
21927;2;0;0;0;1;0;0;0;0;0;1
21928;0;0;0;0;1;0;0;0;0;0;1
21929;0;0;0;0;1;0;0;0;0;0;1
21930;2;0;0;0;2;0;0;0;0;0;2
21931;2;0;0;0;0;0;0;1;0;0;0
21932;1;0;0;0;0;0;0;0;0;0;0
21933;0;0;0;0;1;0;0;0;0;0;1
21934;4;0;0;0;0;0;0;0;0;0;0
21935;0;0;0;0;1;0;0;0;0;0;1
21936;1;0;0;1;1;0;0;0;0;0;1
21937;1;0;0;0;0;0;0;0;0;0;0
21938;1;0;0;0;1;0;0;0;0;0;1
21939;0;2;0;0;0;0;0;0;0;0;0
21940;0;0;0;0;0;0;0;0;0;0;0
21941;0;0;0;0;0;0;0;0;0;0;0
21942;0;0;0;0;1;0;0;0;0;0;1
21943;0;0;0;0;1;0;0;0;0;0;1
21944;0;0;0;0;1;0;0;0;0;0;1
21945;0;0;0;0;1;0;0;0;0;0;1
21946;0;0;0;0;1;0;0;0;0;0;1
21947;1;0;0;0;0;0;0;0;0;0;0
21948;1;0;0;0;0;0;0;0;0;0;0
21949;2;0;0;0;1;0;0;0;0;0;1
21950;0;0;0;0;1;0;0;0;0;0;1
21951;0;0;0;0;1;0;0;0;0;0;1
21952;0;0;0;0;1;0;0;0;0;0;1
21953;2;0;0;0;0;0;0;0;0;0;0
21954;3;0;0;0;1;0;0;0;0;0;1
21955;1;0;0;0;1;0;0;0;0;0;1
21956;6;0;0;0;2;0;0;0;0;0;2
21957;2;0;0;0;0;0;0;0;0;0;0
21958;5;0;0;0;1;0;0;2;0;0;1
21959;2;0;0;0;0;0;0;0;0;0;0
21960;1;0;0;0;0;0;0;0;0;0;0
21961;0;0;0;0;1;0;0;0;0;0;1
21962;0;0;0;0;1;0;0;0;0;0;1
21963;0;0;0;0;1;0;0;0;0;0;1
21964;3;0;0;0;0;0;0;0;0;1;0
21965;0;0;0;0;1;0;0;0;0;0;1
21966;1;0;0;0;0;0;0;0;0;0;0
21967;0;2;0;0;0;0;0;0;0;0;0
21968;1;0;0;0;1;0;0;0;0;0;1
21969;0;0;0;0;1;0;0;0;0;0;1
21970;1;0;0;0;0;0;0;0;0;0;0
21971;0;0;0;0;1;0;0;0;0;0;1
21972;0;0;0;0;1;0;0;0;0;0;1
21973;2;0;0;0;1;0;0;0;0;0;1
21974;0;1;0;0;0;0;0;0;0;0;0
21975;0;0;0;0;1;0;0;0;0;0;1
21976;1;0;0;0;2;0;0;0;0;0;2
21977;1;0;0;0;0;0;0;0;0;0;0
21978;4;0;0;0;0;0;0;0;0;0;0
21979;2;0;0;0;0;0;1;0;0;0;0
21980;0;0;0;0;3;1;0;0;0;1;3
21981;0;0;0;0;1;0;0;0;0;0;1
21982;1;0;0;0;0;0;0;0;0;0;0
21983;0;0;0;0;1;0;0;0;0;0;1
21984;3;0;0;0;0;0;0;0;0;0;0
21985;4;0;0;0;1;0;0;0;0;0;1
21986;2;0;0;0;1;0;0;0;0;1;1
21987;1;0;0;0;0;0;0;0;0;0;0
21988;0;0;0;0;1;0;0;0;0;0;1
21989;1;0;0;0;0;0;0;0;0;0;0
21990;0;0;0;0;1;0;0;0;0;0;1
21991;0;0;0;0;0;0;0;0;0;0;0
21992;0;0;0;0;1;0;0;0;0;0;1
21993;0;0;0;0;2;0;0;0;0;0;2
21994;0;0;0;0;2;0;0;0;0;0;2
21995;0;0;0;0;1;0;0;0;0;0;1
21996;0;0;0;0;1;0;0;0;0;0;1
21997;0;0;0;0;1;0;0;0;0;0;1
