"id_cliente";"sexo";"estado_civil";"tipo_baja";"familia_captacion"
14802;"M";"S";"nunca";"No_vida"
14803;"M";"C";"total";"Ahorro"
14804;"H";"C";"total";"No_vida"
14805;"M";"";"total";"Ahorro"
14806;"H";"C";"parcial";"Ahorro"
14807;"H";"C";"total";"No_vida"
14808;"H";"S";"total";"Autos"
14809;"M";"";"nunca";"Vida_Riesgo"
14810;"H";"D";"parcial";"Ahorro"
14811;"H";"";"total";"Ahorro"
14812;"H";"S";"nunca";"No_vida"
14813;"M";"C";"nunca";"Ahorro"
14814;"M";"S";"parcial";"No_vida"
14815;"M";"S";"nunca";"No_vida"
14816;"H";"S";"parcial";"Ahorro"
14817;"H";"";"total";"Ahorro"
14818;"H";"S";"nunca";"Ahorro"
14819;"M";"";"total";"No_vida"
14820;"H";"C";"parcial";"Ahorro"
14821;"M";"C";"total";"No_vida"
14822;"H";"";"nunca";"Autos"
14823;"H";"S";"total";"No_vida"
14824;"H";"";"parcial";"Ahorro"
14825;"H";"";"nunca";"Ahorro"
14826;"H";"C";"parcial";"Ahorro"
14827;"H";"";"nunca";"Ahorro"
14828;"H";"C";"nunca";"Ahorro"
14829;"M";"";"total";"No_vida"
14830;"M";"S";"total";"No_vida"
14831;"H";"S";"total";"Autos"
14832;"M";"";"total";"Autos"
14833;"M";"C";"parcial";"Ahorro"
14834;"M";"C";"parcial";"Ahorro"
14835;"M";"S";"total";"No_vida"
14836;"M";"C";"total";"No_vida"
14837;"H";"C";"total";"No_vida"
14838;"H";"S";"nunca";"No_vida"
14839;"H";"C";"total";"No_vida"
14840;"M";"C";"nunca";"No_vida"
14841;"H";"C";"total";"Ahorro"
14842;"H";"C";"parcial";"Ahorro"
14843;"M";"S";"parcial";"Ahorro"
14844;"M";"C";"total";"No_vida"
14845;"H";"C";"nunca";"Vida_Riesgo"
14846;"H";"C";"parcial";"Ahorro"
14847;"H";"C";"fallecido";"Ahorro"
14848;"H";"C";"total";"No_vida"
14849;"H";"S";"total";"No_vida"
14850;"M";"";"nunca";"RC"
14851;"H";"C";"parcial";"Ahorro"
14852;"M";"";"total";"No_vida"
14853;"H";"";"nunca";"Ahorro"
14854;"M";"";"total";"Ahorro"
14855;"H";"C";"total";"No_vida"
14856;"H";"";"total";"Autos"
14857;"H";"C";"nunca";"Ahorro"
14858;"H";"";"total";"Autos"
14859;"M";"C";"parcial";"Ahorro"
14860;"M";"";"nunca";"Ahorro"
14861;"M";"S";"nunca";"No_vida"
14862;"H";"C";"nunca";"Ahorro"
14863;"H";"";"parcial";"No_vida"
14864;"H";"S";"parcial";"No_vida"
14865;"M";"S";"parcial";"No_vida"
14866;"M";"D";"parcial";"Ahorro"
14867;"H";"C";"nunca";"Vida_Riesgo"
14868;"H";"C";"parcial";"No_vida"
14869;"M";"C";"nunca";"Ahorro"
14870;"H";"";"total";"Autos"
14871;"M";"C";"parcial";"Ahorro"
14872;"H";"";"parcial";"Ahorro"
14873;"H";"S";"nunca";"No_vida"
14874;"H";"";"total";"Ahorro"
14875;"H";"C";"total";"Ahorro"
14876;"H";"C";"parcial";"Ahorro"
14877;"H";"C";"total";"No_vida"
14878;"M";"C";"total";"No_vida"
14879;"H";"";"fallecido";"Ahorro"
14880;"M";"D";"total";"No_vida"
14881;"H";"";"nunca";"Jubilacion_GOLF"
14882;"M";"C";"nunca";"Ahorro"
14883;"H";"S";"parcial";"Ahorro"
14884;"H";"S";"nunca";"No_vida"
14885;"H";"S";"total";"Autos"
14886;"H";"S";"parcial";"Ahorro"
14887;"M";"C";"total";"No_vida"
14888;"H";"C";"parcial";"Ahorro"
14889;"M";"S";"total";"No_vida"
14890;"H";"C";"parcial";"No_vida"
14891;"H";"";"fallecido";"Ahorro"
14892;"M";"S";"total";"No_vida"
14893;"H";"C";"parcial";"Ahorro"
14894;"H";"C";"parcial";"Ahorro"
14895;"H";"C";"parcial";"Ahorro"
14896;"H";"S";"nunca";"No_vida"
14897;"H";"";"parcial";"No_vida"
14898;"H";"C";"parcial";"Ahorro"
14899;"M";"S";"parcial";"Ahorro"
14900;"H";"C";"nunca";"Ahorro"
14901;"M";"V";"nunca";"Rentas"
14902;"H";"";"parcial";"Autos"
14903;"H";"C";"parcial";"No_vida"
14904;"M";"D";"parcial";"No_vida"
14905;"M";"C";"total";"No_vida"
14906;"M";"S";"nunca";"Ahorro"
14907;"M";"";"total";"No_vida"
14908;"M";"S";"parcial";"No_vida"
14909;"M";"S";"total";"No_vida"
14910;"M";"";"nunca";"Ahorro"
14911;"H";"S";"nunca";"No_vida"
14912;"H";"C";"parcial";"Ahorro"
14913;"H";"";"nunca";"No_vida"
14914;"M";"C";"total";"Ahorro"
14915;"H";"C";"parcial";"Ahorro"
14916;"H";"S";"nunca";"No_vida"
14917;"H";"C";"fallecido";"Ahorro"
14918;"M";"";"nunca";"Ahorro"
14919;"M";"C";"nunca";"Ahorro"
14920;"M";"S";"nunca";"No_vida"
14921;"H";"C";"total";"No_vida"
14922;"H";"C";"total";"Autos"
14923;"H";"C";"total";"No_vida"
14924;"M";"C";"nunca";"Ahorro"
14925;"H";"C";"total";"No_vida"
14926;"H";"";"total";"No_vida"
14927;"H";"C";"nunca";"Vida_Riesgo"
14928;"M";"S";"total";"No_vida"
14929;"M";"";"total";"Ahorro"
14930;"M";"D";"total";"Ahorro"
14931;"M";"V";"parcial";"Ahorro"
14932;"H";"C";"total";"Ahorro"
14933;"M";"";"total";"Ahorro"
14934;"H";"";"total";"Vida_Riesgo"
14935;"H";"";"total";"Autos"
14936;"H";"S";"total";"No_vida"
14937;"M";"";"total";"No_vida"
14938;"H";"";"nunca";"Autos"
14939;"H";"C";"nunca";"Ahorro"
14940;"H";"C";"parcial";"No_vida"
14941;"H";"";"total";"Autos"
14942;"M";"C";"parcial";"No_vida"
14943;"H";"S";"total";"No_vida"
14944;"H";"D";"nunca";"No_vida"
14945;"M";"C";"parcial";"Ahorro"
14946;"H";"";"parcial";"Ahorro"
14947;"M";"C";"parcial";"Ahorro"
14948;"M";"C";"total";"No_vida"
14949;"H";"";"nunca";"Ahorro"
14950;"H";"";"parcial";"Ahorro"
14951;"H";"C";"fallecido";"Ahorro"
14952;"M";"S";"total";"No_vida"
14953;"H";"C";"total";"Ahorro"
14954;"M";"S";"total";"No_vida"
14955;"H";"C";"parcial";"Ahorro"
14956;"H";"S";"total";"Ahorro"
14957;"H";"C";"parcial";"Ahorro"
14958;"H";"S";"nunca";"Jubilacion"
14959;"H";"S";"nunca";"Ahorro"
14960;"M";"V";"total";"Ahorro"
14961;"H";"C";"nunca";"No_vida"
14962;"M";"C";"total";"No_vida"
14963;"M";"S";"parcial";"Ahorro"
14964;"H";"C";"parcial";"Ahorro"
14965;"H";"S";"nunca";"Ahorro"
14966;"H";"C";"parcial";"Vida_Riesgo"
14967;"H";"D";"parcial";"Ahorro"
14968;"M";"S";"total";"No_vida"
14969;"M";"";"total";"Ahorro"
14970;"H";"C";"nunca";"No_vida"
14971;"H";"";"parcial";"Ahorro"
14972;"M";"S";"total";"No_vida"
14973;"M";"S";"total";"No_vida"
14974;"H";"C";"total";"Autos"
14975;"H";"";"nunca";"Ahorro"
14976;"M";"S";"nunca";"No_vida"
14977;"H";"C";"parcial";"Vida_Riesgo"
14978;"H";"C";"total";"Ahorro"
14979;"H";"";"fallecido";"Ahorro"
14980;"M";"C";"parcial";"Ahorro"
14981;"M";"";"nunca";"No_vida"
14982;"M";"S";"total";"No_vida"
14983;"H";"D";"total";"Ahorro"
14984;"H";"C";"parcial";"Ahorro"
14985;"M";"C";"parcial";"Ahorro"
14986;"M";"C";"parcial";"Ahorro"
14987;"M";"C";"parcial";"Vida_Riesgo"
14988;"M";"";"parcial";"Ahorro"
14989;"M";"C";"parcial";"Ahorro"
14990;"M";"S";"total";"No_vida"
14991;"M";"C";"nunca";"No_vida"
14992;"H";"C";"total";"Riesgo_Tomador"
14993;"M";"";"nunca";"Ahorro"
14994;"H";"C";"nunca";"Ahorro"
14995;"M";"";"nunca";"No_vida"
14996;"H";"";"nunca";"Ahorro"
14997;"M";"C";"nunca";"Ahorro"
14998;"H";"C";"total";"Ahorro"
14999;"M";"C";"nunca";"Ahorro"
15000;"M";"S";"total";"Ahorro"
15001;"M";"";"parcial";"Ahorro"
15002;"M";"S";"nunca";"No_vida"
15003;"M";"";"nunca";"Ahorro"
15004;"H";"C";"total";"No_vida"
15005;"H";"C";"total";"No_vida"
15006;"M";"C";"total";"No_vida"
15007;"H";"C";"total";"Ahorro"
15008;"H";"S";"nunca";"No_vida"
15009;"H";"C";"nunca";"Jubilacion"
15010;"H";"S";"nunca";"Ahorro"
15011;"M";"C";"total";"No_vida"
15012;"H";"";"total";"Autos"
15013;"H";"C";"total";"Ahorro"
15014;"M";"";"nunca";"Ahorro"
15015;"H";"S";"nunca";"Ahorro"
15016;"H";"";"total";"Ahorro"
15017;"H";"S";"nunca";"No_vida"
15018;"H";"C";"total";"No_vida"
15019;"M";"";"nunca";"Ahorro"
15020;"H";"";"nunca";"Ahorro"
15021;"H";"C";"total";"No_vida"
15022;"M";"C";"total";"No_vida"
15023;"M";"";"nunca";"Ahorro"
15024;"M";"D";"total";"No_vida"
15025;"H";"C";"nunca";"No_vida"
15026;"H";"C";"parcial";"Vida_Riesgo"
15027;"M";"C";"nunca";"Vida_Riesgo"
15028;"M";"C";"nunca";"Jubilacion"
15029;"H";"C";"nunca";"No_vida"
15030;"M";"";"total";"No_vida"
15031;"H";"C";"parcial";"Ahorro"
15032;"H";"";"nunca";"Ahorro"
15033;"H";"C";"total";"Ahorro"
15034;"M";"S";"nunca";"No_vida"
15035;"H";"";"nunca";"Ahorro"
15036;"H";"";"total";"Autos"
15037;"H";"C";"parcial";"Ahorro"
15038;"M";"";"nunca";"Ahorro"
15039;"H";"C";"parcial";"Ahorro"
15040;"M";"S";"nunca";"No_vida"
15041;"H";"C";"fallecido";"Ahorro"
15042;"M";"S";"total";"No_vida"
15043;"H";"C";"parcial";"Ahorro"
15044;"H";"S";"nunca";"No_vida"
15045;"H";"";"parcial";"Ahorro"
15046;"H";"";"fallecido";"Ahorro"
15047;"M";"D";"total";"No_vida"
15048;"M";"";"nunca";"Ahorro"
15049;"H";"";"total";"Ahorro"
15050;"M";"";"nunca";"No_vida"
15051;"H";"C";"nunca";"Ahorro"
15052;"M";"C";"parcial";"Ahorro"
15053;"M";"S";"total";"No_vida"
15054;"H";"";"total";"Autos"
15055;"H";"C";"nunca";"Ahorro"
15056;"H";"S";"total";"Autos"
15057;"M";"S";"nunca";"No_vida"
15058;"M";"C";"nunca";"Rentas"
15059;"M";"C";"nunca";"No_vida"
15060;"M";"";"parcial";"Vida_Riesgo"
15061;"M";"S";"total";"No_vida"
15062;"H";"C";"total";"Ahorro"
15063;"M";"S";"nunca";"No_vida"
15064;"H";"";"total";"Ahorro"
15065;"M";"";"nunca";"No_vida"
15066;"M";"C";"total";"No_vida"
15067;"M";"C";"total";"No_vida"
15068;"H";"C";"total";"Ahorro"
15069;"H";"";"nunca";"Ahorro"
15070;"H";"";"total";"Ahorro"
15071;"H";"C";"nunca";"Ahorro"
15072;"M";"C";"total";"Ahorro"
15073;"M";"S";"nunca";"No_vida"
15074;"H";"";"parcial";"Ahorro"
15075;"M";"S";"total";"Ahorro"
15076;"M";"D";"total";"Jubilacion"
15077;"H";"C";"parcial";"Ahorro"
15078;"M";"C";"total";"Ahorro"
15079;"H";"D";"total";"Autos"
15080;"H";"C";"parcial";"No_vida"
15081;"M";"S";"parcial";"No_vida"
15082;"H";"";"total";"Ahorro"
15083;"H";"C";"nunca";"Jubilacion"
15084;"M";"C";"nunca";"No_vida"
15085;"M";"S";"total";"No_vida"
15086;"M";"C";"nunca";"Ahorro"
15087;"H";"C";"total";"No_vida"
15088;"H";"S";"total";"Autos"
15089;"M";"S";"parcial";"Ahorro"
15090;"M";"C";"total";"No_vida"
15091;"H";"C";"parcial";"Ahorro"
15092;"M";"C";"nunca";"No_vida"
15093;"M";"S";"nunca";"No_vida"
15094;"M";"C";"total";"No_vida"
15095;"H";"S";"total";"No_vida"
15096;"H";"S";"nunca";"No_vida"
15097;"H";"";"total";"Jubilacion_GOLF"
15098;"M";"S";"total";"Ahorro"
15099;"H";"C";"nunca";"No_vida"
15100;"H";"C";"total";"Ahorro"
15101;"H";"C";"parcial";"Ahorro"
15102;"H";"C";"total";"Ahorro"
15103;"H";"C";"nunca";"Vida_Riesgo"
15104;"H";"";"parcial";"Ahorro"
15105;"H";"S";"nunca";"Ahorro"
15106;"M";"C";"nunca";"No_vida"
15107;"M";"";"parcial";"Ahorro"
15108;"H";"";"fallecido";"Ahorro"
15109;"H";"C";"nunca";"Ahorro"
15110;"H";"C";"total";"Ahorro"
15111;"H";"";"total";"Ahorro"
15112;"H";"C";"fallecido";"No_vida"
15113;"M";"";"nunca";"Ahorro"
15114;"H";"C";"nunca";"Vida_Riesgo"
15115;"H";"S";"nunca";"Riesgo_Tomador"
15116;"M";"C";"nunca";"Riesgo_Tomador"
15117;"H";"S";"total";"No_vida"
15118;"H";"C";"total";"Autos"
15119;"H";"C";"parcial";"Ahorro"
15120;"H";"S";"total";"Ahorro"
15121;"M";"";"parcial";"Vida_Riesgo"
15122;"M";"C";"nunca";"Ahorro"
15123;"H";"C";"nunca";"Ahorro"
15124;"H";"C";"total";"No_vida"
15125;"M";"C";"nunca";"Vida_Riesgo"
15126;"M";"C";"parcial";"Ahorro"
15127;"H";"C";"total";"No_vida"
15128;"M";"C";"total";"No_vida"
15129;"M";"S";"total";"Ahorro"
15130;"M";"S";"parcial";"Ahorro"
15131;"M";"C";"total";"No_vida"
15132;"M";"S";"total";"No_vida"
15133;"H";"S";"nunca";"No_vida"
15134;"H";"C";"parcial";"Ahorro"
15135;"H";"C";"nunca";"Jubilacion"
15136;"H";"S";"total";"Autos"
15137;"H";"C";"total";"No_vida"
15138;"H";"C";"parcial";"Ahorro"
15139;"H";"V";"parcial";"Ahorro"
15140;"H";"C";"total";"No_vida"
15141;"M";"";"nunca";"Jubilacion_GOLF"
15142;"H";"S";"nunca";"No_vida"
15143;"M";"C";"parcial";"Ahorro"
15144;"M";"C";"parcial";"Ahorro"
15145;"H";"C";"parcial";"Ahorro"
15146;"H";"C";"total";"No_vida"
15147;"H";"C";"total";"Ahorro"
15148;"M";"";"total";"Autos"
15149;"H";"C";"parcial";"Ahorro"
15150;"M";"C";"parcial";"Ahorro"
15151;"H";"V";"parcial";"No_vida"
15152;"M";"C";"nunca";"Ahorro"
15153;"H";"S";"total";"No_vida"
15154;"H";"";"nunca";"Ahorro"
15155;"M";"C";"nunca";"Ahorro"
15156;"M";"";"total";"No_vida"
15157;"H";"S";"total";"No_vida"
15158;"M";"C";"parcial";"Vida_Riesgo"
15159;"M";"S";"nunca";"No_vida"
15160;"M";"";"nunca";"Ahorro"
15161;"H";"";"total";"Autos"
15162;"H";"C";"parcial";"Ahorro"
15163;"M";"S";"total";"No_vida"
15164;"H";"";"nunca";"Ahorro"
15165;"M";"";"nunca";"Ahorro"
15166;"H";"";"parcial";"Ahorro"
15167;"M";"";"nunca";"Ahorro"
15168;"H";"C";"parcial";"No_vida"
15169;"H";"C";"total";"No_vida"
15170;"H";"C";"parcial";"Ahorro"
15171;"M";"";"total";"Ahorro"
15172;"H";"C";"parcial";"Ahorro"
15173;"H";"S";"total";"No_vida"
15174;"H";"C";"total";"Ahorro"
15175;"H";"C";"parcial";"Ahorro"
15176;"M";"V";"fallecido";"Ahorro"
15177;"H";"C";"parcial";"Ahorro"
15178;"H";"C";"nunca";"Ahorro"
15179;"M";"C";"parcial";"Ahorro"
15180;"H";"C";"parcial";"No_vida"
15181;"H";"";"parcial";"Ahorro"
15182;"H";"C";"nunca";"Ahorro"
15183;"H";"C";"nunca";"Ahorro"
15184;"H";"S";"nunca";"No_vida"
15185;"H";"D";"total";"No_vida"
15186;"M";"S";"total";"Ahorro"
15187;"M";"";"nunca";"No_vida"
15188;"H";"C";"parcial";"Vida_Riesgo"
15189;"M";"C";"total";"No_vida"
15190;"M";"";"total";"Ahorro"
15191;"M";"C";"nunca";"Ahorro"
15192;"M";"C";"total";"Vida_Riesgo"
15193;"H";"S";"nunca";"No_vida"
15194;"H";"C";"nunca";"No_vida"
15195;"M";"";"nunca";"No_vida"
15196;"M";"C";"nunca";"No_vida"
15197;"M";"";"nunca";"Ahorro"
15198;"M";"";"total";"No_vida"
15199;"H";"C";"nunca";"Ahorro"
15200;"M";"C";"nunca";"Ahorro"
15201;"M";"";"total";"No_vida"
15202;"H";"C";"total";"Ahorro"
15203;"M";"S";"total";"No_vida"
15204;"H";"C";"parcial";"Ahorro"
15205;"H";"C";"nunca";"Ahorro"
15206;"M";"S";"total";"No_vida"
15207;"H";"C";"total";"No_vida"
15208;"M";"";"total";"Ahorro"
15209;"H";"C";"parcial";"Vida_Riesgo"
15210;"H";"C";"parcial";"Ahorro"
15211;"M";"S";"total";"No_vida"
15212;"H";"C";"parcial";"Ahorro"
15213;"M";"";"nunca";"Vida_Riesgo"
15214;"H";"C";"total";"No_vida"
15215;"M";"C";"parcial";"No_vida"
15216;"H";"C";"parcial";"Ahorro"
15217;"M";"S";"nunca";"No_vida"
15218;"M";"D";"nunca";"No_vida"
15219;"M";"C";"total";"No_vida"
15220;"H";"C";"total";"No_vida"
15221;"H";"";"parcial";"Ahorro"
15222;"M";"S";"nunca";"No_vida"
15223;"M";"S";"parcial";"Ahorro"
15224;"H";"C";"total";"Ahorro"
15225;"M";"";"total";"No_vida"
15226;"H";"C";"total";"Ahorro"
15227;"H";"S";"nunca";"Ahorro"
15228;"H";"C";"nunca";"Ahorro"
15229;"H";"C";"total";"Ahorro"
15230;"M";"";"nunca";"Ahorro"
15231;"M";"S";"parcial";"No_vida"
15232;"H";"";"parcial";"Ahorro"
15233;"M";"";"parcial";"Ahorro"
15234;"M";"S";"total";"No_vida"
15235;"H";"";"fallecido";"Ahorro"
15236;"M";"S";"nunca";"No_vida"
15237;"H";"";"parcial";"Autos"
15238;"M";"S";"parcial";"Ahorro"
15239;"H";"S";"nunca";"No_vida"
15240;"M";"C";"parcial";"Ahorro"
15241;"M";"S";"nunca";"Ahorro"
15242;"M";"C";"total";"No_vida"
15243;"H";"C";"parcial";"Ahorro"
15244;"M";"V";"total";"Autos"
15245;"M";"C";"total";"No_vida"
15246;"H";"C";"parcial";"Ahorro"
15247;"H";"C";"total";"Vida_Riesgo"
15248;"H";"C";"nunca";"No_vida"
15249;"H";"C";"total";"No_vida"
15250;"H";"";"parcial";"Ahorro"
15251;"H";"";"total";"Ahorro"
15252;"M";"S";"parcial";"Ahorro"
15253;"H";"C";"parcial";"Ahorro"
15254;"M";"S";"nunca";"No_vida"
15255;"M";"S";"total";"No_vida"
15256;"H";"C";"parcial";"Ahorro"
15257;"M";"";"total";"Autos"
15258;"H";"C";"nunca";"Jubilacion"
15259;"H";"C";"parcial";"Vida_Riesgo"
15260;"H";"C";"parcial";"No_vida"
15261;"H";"S";"nunca";"No_vida"
15262;"M";"D";"total";"Ahorro"
15263;"M";"D";"parcial";"No_vida"
15264;"H";"C";"parcial";"Ahorro"
15265;"H";"C";"parcial";"Ahorro"
15266;"H";"";"nunca";"Vida_Riesgo"
15267;"M";"C";"parcial";"Ahorro"
15268;"H";"C";"parcial";"No_vida"
15269;"M";"C";"total";"No_vida"
15270;"M";"";"nunca";"No_vida"
15271;"H";"C";"total";"Ahorro"
15272;"H";"C";"total";"Vida_Riesgo"
15273;"H";"";"parcial";"No_vida"
15274;"M";"S";"parcial";"No_vida"
15275;"M";"S";"nunca";"No_vida"
15276;"H";"S";"total";"Autos"
15277;"M";"S";"total";"No_vida"
15278;"M";"";"parcial";"Ahorro"
15279;"H";"D";"nunca";"No_vida"
15280;"H";"D";"parcial";"Ahorro"
15281;"M";"C";"total";"No_vida"
15282;"M";"C";"nunca";"Ahorro"
15283;"M";"C";"nunca";"Ahorro"
15284;"H";"C";"nunca";"Ahorro"
15285;"H";"S";"parcial";"No_vida"
15286;"H";"";"total";"Ahorro"
15287;"H";"";"parcial";"Ahorro"
15288;"H";"C";"parcial";"Ahorro"
15289;"H";"";"fallecido";"Vida_Riesgo"
15290;"H";"";"nunca";"Ahorro"
15291;"H";"C";"total";"No_vida"
15292;"M";"";"nunca";"Jubilacion_GOLF"
15293;"H";"C";"parcial";"Ahorro"
15294;"M";"C";"parcial";"Ahorro"
15295;"M";"C";"parcial";"Ahorro"
15296;"M";"C";"nunca";"Ahorro"
15297;"M";"";"parcial";"Ahorro"
15298;"H";"C";"parcial";"Ahorro"
15299;"H";"";"nunca";"No_vida"
15300;"M";"S";"nunca";"No_vida"
15301;"M";"S";"nunca";"No_vida"
15302;"H";"";"parcial";"Ahorro"
15303;"H";"D";"total";"No_vida"
15304;"H";"";"total";"Ahorro"
15305;"H";"";"total";"No_vida"
15306;"M";"S";"nunca";"No_vida"
15307;"H";"C";"nunca";"No_vida"
15308;"M";"C";"parcial";"Ahorro"
15309;"H";"S";"parcial";"Vida_Riesgo"
15310;"M";"S";"nunca";"No_vida"
15311;"H";"S";"parcial";"Ahorro"
15312;"H";"C";"parcial";"Ahorro"
15313;"M";"C";"parcial";"Vida_Riesgo"
15314;"H";"C";"parcial";"Ahorro"
15315;"H";"";"total";"Autos"
15316;"M";"C";"nunca";"Ahorro"
15317;"M";"";"total";"Autos"
15318;"M";"";"total";"Autos"
15319;"H";"C";"parcial";"Ahorro"
15320;"H";"";"fallecido";"Ahorro"
15321;"M";"S";"nunca";"No_vida"
15322;"M";"C";"nunca";"Vida_Riesgo"
15323;"H";"C";"nunca";"Ahorro"
15324;"H";"";"fallecido";"Ahorro"
15325;"H";"S";"total";"No_vida"
15326;"M";"S";"nunca";"Ahorro"
15327;"M";"V";"nunca";"Ahorro"
15328;"H";"";"total";"Autos"
15329;"M";"S";"total";"No_vida"
15330;"M";"C";"nunca";"Ahorro"
15331;"M";"C";"total";"No_vida"
15332;"M";"C";"nunca";"Ahorro"
15333;"M";"C";"total";"Ahorro"
15334;"H";"C";"parcial";"Ahorro"
15335;"H";"C";"parcial";"Ahorro"
15336;"H";"C";"nunca";"No_vida"
15337;"H";"S";"nunca";"No_vida"
15338;"H";"";"total";"Ahorro"
15339;"H";"S";"nunca";"No_vida"
15340;"M";"C";"parcial";"Ahorro"
15341;"H";"";"total";"No_vida"
15342;"M";"C";"nunca";"Ahorro"
15343;"H";"C";"parcial";"Vida_Riesgo"
15344;"H";"C";"parcial";"Ahorro"
15345;"H";"S";"nunca";"Vida_Riesgo"
15346;"M";"";"nunca";"No_vida"
15347;"H";"S";"nunca";"Salud"
15348;"H";"D";"total";"Vida_Riesgo"
15349;"M";"C";"parcial";"Rentas"
15350;"M";"S";"parcial";"Ahorro"
15351;"H";"";"total";"No_vida"
15352;"M";"C";"nunca";"Vida_Riesgo_PM"
15353;"M";"";"nunca";"Jubilacion"
15354;"H";"D";"parcial";"Ahorro"
15355;"H";"V";"parcial";"Ahorro"
15356;"H";"C";"total";"No_vida"
15357;"M";"";"parcial";"Ahorro"
15358;"H";"S";"total";"No_vida"
15359;"H";"C";"parcial";"Ahorro"
15360;"M";"S";"parcial";"Rentas"
15361;"M";"S";"nunca";"No_vida"
15362;"H";"C";"total";"No_vida"
15363;"M";"V";"parcial";"Ahorro"
15364;"M";"C";"parcial";"Ahorro"
15365;"H";"";"total";"Autos"
15366;"M";"C";"parcial";"Ahorro"
15367;"M";"D";"parcial";"No_vida"
15368;"M";"C";"total";"No_vida"
15369;"M";"S";"total";"No_vida"
15370;"M";"S";"nunca";"No_vida"
15371;"M";"";"total";"Ahorro"
15372;"M";"C";"total";"No_vida"
15373;"H";"C";"parcial";"Ahorro"
15374;"M";"";"total";"Ahorro"
15375;"H";"";"nunca";"Ahorro"
15376;"H";"C";"total";"Ahorro"
15377;"H";"C";"total";"No_vida"
15378;"M";"";"total";"No_vida"
15379;"H";"S";"parcial";"No_vida"
15380;"H";"C";"parcial";"Ahorro"
15381;"M";"C";"nunca";"Riesgo_Tomador"
15382;"H";"C";"nunca";"No_vida"
15383;"H";"C";"total";"Ahorro"
15384;"M";"C";"nunca";"Ahorro"
15385;"M";"V";"parcial";"Ahorro"
15386;"M";"S";"total";"No_vida"
15387;"H";"V";"total";"Ahorro"
15388;"M";"";"parcial";"Ahorro"
15389;"M";"S";"nunca";"No_vida"
15390;"H";"C";"parcial";"No_vida"
15391;"M";"";"total";"No_vida"
15392;"M";"S";"parcial";"Ahorro"
15393;"M";"";"parcial";"Ahorro"
15394;"H";"";"total";"Autos"
15395;"M";"S";"nunca";"No_vida"
15396;"H";"S";"parcial";"No_vida"
15397;"H";"C";"parcial";"Ahorro"
15398;"H";"C";"total";"Vida_Riesgo"
15399;"H";"C";"nunca";"No_vida"
15400;"H";"C";"total";"Ahorro"
15401;"M";"S";"total";"No_vida"
15402;"H";"C";"parcial";"Ahorro"
15403;"M";"";"nunca";"RC"
15404;"H";"C";"parcial";"Ahorro"
15405;"M";"S";"parcial";"Ahorro"
15406;"M";"S";"total";"No_vida"
15407;"H";"";"nunca";"Ahorro"
15408;"M";"C";"total";"No_vida"
15409;"H";"";"parcial";"Autos"
15410;"M";"C";"nunca";"Ahorro"
15411;"M";"C";"nunca";"Ahorro"
15412;"M";"C";"nunca";"Jubilacion"
15413;"H";"";"parcial";"Autos"
15414;"H";"C";"parcial";"Ahorro"
15415;"H";"C";"nunca";"Ahorro"
15416;"H";"C";"total";"Ahorro"
15417;"H";"S";"total";"No_vida"
15418;"H";"";"nunca";"No_vida"
15419;"M";"C";"total";"No_vida"
15420;"H";"";"total";"No_vida"
15421;"H";"C";"total";"Ahorro"
15422;"M";"";"parcial";"Ahorro"
15423;"H";"";"nunca";"Ahorro"
15424;"M";"D";"parcial";"Ahorro"
15425;"M";"C";"nunca";"No_vida"
15426;"H";"";"total";"Ahorro"
15427;"M";"C";"nunca";"No_vida"
15428;"H";"";"parcial";"Ahorro"
15429;"H";"C";"parcial";"Ahorro"
15430;"H";"C";"total";"Ahorro"
15431;"H";"S";"parcial";"Ahorro"
15432;"H";"S";"total";"No_vida"
15433;"H";"";"total";"Ahorro"
15434;"M";"C";"nunca";"Ahorro"
15435;"M";"C";"total";"Ahorro"
15436;"H";"C";"nunca";"Ahorro"
15437;"H";"C";"fallecido";"Ahorro"
15438;"M";"";"total";"No_vida"
15439;"H";"";"total";"Vida_Riesgo"
15440;"M";"";"nunca";"No_vida"
15441;"H";"C";"nunca";"No_vida"
15442;"H";"C";"total";"No_vida"
15443;"H";"S";"nunca";"No_vida"
15444;"H";"C";"parcial";"Ahorro"
15445;"H";"C";"parcial";"Ahorro"
15446;"H";"C";"parcial";"Ahorro"
15447;"M";"S";"nunca";"No_vida"
15448;"H";"C";"parcial";"No_vida"
15449;"M";"";"parcial";"Ahorro"
15450;"M";"C";"nunca";"Jubilacion"
15451;"M";"C";"parcial";"Ahorro"
15452;"H";"";"nunca";"Autos"
15453;"H";"C";"parcial";"Vida_Riesgo"
15454;"M";"C";"parcial";"Ahorro"
15455;"M";"S";"total";"Ahorro"
15456;"M";"C";"parcial";"Ahorro"
15457;"M";"S";"nunca";"No_vida"
15458;"M";"C";"parcial";"Ahorro"
15459;"H";"";"total";"Ahorro"
15460;"M";"";"nunca";"No_vida"
15461;"M";"C";"parcial";"Ahorro"
15462;"H";"S";"nunca";"Jubilacion_GOLF"
15463;"H";"";"nunca";"Jubilacion_GOLF"
15464;"H";"S";"parcial";"Ahorro"
15465;"M";"C";"nunca";"No_vida"
15466;"H";"C";"parcial";"No_vida"
15467;"M";"C";"total";"Ahorro"
15468;"H";"C";"nunca";"No_vida"
15469;"M";"C";"total";"Ahorro"
